"BarcodeID","TripID","Region","Reach","RiverMile","Bank","Date","Collector","Orientation","TimeElapsed","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"S05307","GC20150108","GrandCanyon","CRGrandCanyon",61.60,"RB","01/16/2015",,"DS",1,0,0,,"GoodenoughD",,,0,,,
"S05308","GC20150108","GrandCanyon","CRGrandCanyon",61.60,"RB","01/16/2015",,"Land",1,0,0,,"GoodenoughD",,,0,,,
"S05309","GC20150108","GrandCanyon","CRGrandCanyon",61.60,"RB","01/16/2015",,"Water",1,0,0,,"GoodenoughD",,,0,,,
"S05318","LF20150114","GrandCanyon","CRLeesFerry",-15.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05319","LF20150114","GrandCanyon","CRLeesFerry",-15.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05320","LF20150114","GrandCanyon","CRLeesFerry",-15.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05321","LF20150114","GrandCanyon","CRLeesFerry",-15.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05322","LF20150114","GrandCanyon","CRLeesFerry",-15.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05323","LF20150114","GrandCanyon","CRLeesFerry",-15.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05324","LF20150114","GrandCanyon","CRLeesFerry",-15.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05325","LF20150114","GrandCanyon","CRLeesFerry",-15.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05326","LF20150114","GrandCanyon","CRLeesFerry",-13.90,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05327","LF20150114","GrandCanyon","CRLeesFerry",-13.90,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05328","LF20150114","GrandCanyon","CRLeesFerry",-13.90,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05329","LF20150114","GrandCanyon","CRLeesFerry",-13.90,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05330","LF20150114","GrandCanyon","CRLeesFerry",-13.90,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05331","LF20150114","GrandCanyon","CRLeesFerry",-13.90,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05332","LF20150114","GrandCanyon","CRLeesFerry",-13.90,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05333","LF20150114","GrandCanyon","CRLeesFerry",-13.90,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05334","LF20150114","GrandCanyon","CRLeesFerry",-12.90,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05335","LF20150114","GrandCanyon","CRLeesFerry",-12.90,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05336","LF20150114","GrandCanyon","CRLeesFerry",-12.90,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05337","LF20150114","GrandCanyon","CRLeesFerry",-12.90,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05338","LF20150114","GrandCanyon","CRLeesFerry",-12.90,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05339","LF20150114","GrandCanyon","CRLeesFerry",-12.90,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05340","LF20150114","GrandCanyon","CRLeesFerry",-12.90,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05341","LF20150114","GrandCanyon","CRLeesFerry",-12.90,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05342","LF20150114","GrandCanyon","CRLeesFerry",-12.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05343","LF20150114","GrandCanyon","CRLeesFerry",-12.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05344","LF20150114","GrandCanyon","CRLeesFerry",-12.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05345","LF20150114","GrandCanyon","CRLeesFerry",-12.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05346","LF20150114","GrandCanyon","CRLeesFerry",-12.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05347","LF20150114","GrandCanyon","CRLeesFerry",-12.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05348","LF20150114","GrandCanyon","CRLeesFerry",-12.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05349","LF20150114","GrandCanyon","CRLeesFerry",-12.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05350","LF20150114","GrandCanyon","CRLeesFerry",-11.50,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05351","LF20150114","GrandCanyon","CRLeesFerry",-11.50,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05352","LF20150114","GrandCanyon","CRLeesFerry",-11.50,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05353","LF20150114","GrandCanyon","CRLeesFerry",-11.50,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05354","LF20150114","GrandCanyon","CRLeesFerry",-11.50,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05355","LF20150114","GrandCanyon","CRLeesFerry",-11.50,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05356","LF20150114","GrandCanyon","CRLeesFerry",-11.50,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05357","LF20150114","GrandCanyon","CRLeesFerry",-11.50,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05358","LF20150114","GrandCanyon","CRLeesFerry",-11.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05359","LF20150114","GrandCanyon","CRLeesFerry",-11.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05360","LF20150114","GrandCanyon","CRLeesFerry",-11.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05361","LF20150114","GrandCanyon","CRLeesFerry",-11.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05362","LF20150114","GrandCanyon","CRLeesFerry",-11.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05363","LF20150114","GrandCanyon","CRLeesFerry",-11.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05364","LF20150114","GrandCanyon","CRLeesFerry",-11.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05365","LF20150114","GrandCanyon","CRLeesFerry",-11.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05366","LF20150114","GrandCanyon","CRLeesFerry",-10.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap."
"S05367","LF20150114","GrandCanyon","CRLeesFerry",-10.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05368","LF20150114","GrandCanyon","CRLeesFerry",-10.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05369","LF20150114","GrandCanyon","CRLeesFerry",-10.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05370","LF20150114","GrandCanyon","CRLeesFerry",-10.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05371","LF20150114","GrandCanyon","CRLeesFerry",-10.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05372","LF20150114","GrandCanyon","CRLeesFerry",-10.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05373","LF20150114","GrandCanyon","CRLeesFerry",-10.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05374","LF20150114","GrandCanyon","CRLeesFerry",-9.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05375","LF20150114","GrandCanyon","CRLeesFerry",-9.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05376","LF20150114","GrandCanyon","CRLeesFerry",-9.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05377","LF20150114","GrandCanyon","CRLeesFerry",-9.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05378","LF20150114","GrandCanyon","CRLeesFerry",-9.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05379","LF20150114","GrandCanyon","CRLeesFerry",-9.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05380","LF20150114","GrandCanyon","CRLeesFerry",-9.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap."
"S05381","LF20150114","GrandCanyon","CRLeesFerry",-9.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05382","LF20150114","GrandCanyon","CRLeesFerry",-8.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05383","LF20150114","GrandCanyon","CRLeesFerry",-8.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05384","LF20150114","GrandCanyon","CRLeesFerry",-8.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05385","LF20150114","GrandCanyon","CRLeesFerry",-8.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05386","LF20150114","GrandCanyon","CRLeesFerry",-8.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05387","LF20150114","GrandCanyon","CRLeesFerry",-8.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05388","LF20150114","GrandCanyon","CRLeesFerry",-8.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap."
"S05389","LF20150114","GrandCanyon","CRLeesFerry",-8.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05390","LF20150114","GrandCanyon","CRLeesFerry",-7.20,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05391","LF20150114","GrandCanyon","CRLeesFerry",-7.20,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05392","LF20150114","GrandCanyon","CRLeesFerry",-7.20,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05393","LF20150114","GrandCanyon","CRLeesFerry",-7.20,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05394","LF20150114","GrandCanyon","CRLeesFerry",-7.20,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05395","LF20150114","GrandCanyon","CRLeesFerry",-7.20,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05396","LF20150114","GrandCanyon","CRLeesFerry",-7.20,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05397","LF20150114","GrandCanyon","CRLeesFerry",-7.20,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05398","LF20150114","GrandCanyon","CRLeesFerry",-6.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05399","LF20150114","GrandCanyon","CRLeesFerry",-6.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05400","LF20150114","GrandCanyon","CRLeesFerry",-6.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05401","LF20150114","GrandCanyon","CRLeesFerry",-6.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05402","LF20150114","GrandCanyon","CRLeesFerry",-6.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05403","LF20150114","GrandCanyon","CRLeesFerry",-6.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05404","LF20150114","GrandCanyon","CRLeesFerry",-6.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05405","LF20150114","GrandCanyon","CRLeesFerry",-6.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap."
"S05406","LF20150114","GrandCanyon","CRLeesFerry",-4.90,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05407","LF20150114","GrandCanyon","CRLeesFerry",-4.90,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05408","LF20150114","GrandCanyon","CRLeesFerry",-4.90,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05409","LF20150114","GrandCanyon","CRLeesFerry",-4.90,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05410","LF20150114","GrandCanyon","CRLeesFerry",-4.90,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05411","LF20150114","GrandCanyon","CRLeesFerry",-4.90,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05412","LF20150114","GrandCanyon","CRLeesFerry",-4.90,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05413","LF20150114","GrandCanyon","CRLeesFerry",-4.90,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05414","LF20150114","GrandCanyon","CRLeesFerry",-4.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05415","LF20150114","GrandCanyon","CRLeesFerry",-4.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05416","LF20150114","GrandCanyon","CRLeesFerry",-4.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05417","LF20150114","GrandCanyon","CRLeesFerry",-4.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap."
"S05418","LF20150114","GrandCanyon","CRLeesFerry",-4.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05419","LF20150114","GrandCanyon","CRLeesFerry",-4.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05420","LF20150114","GrandCanyon","CRLeesFerry",-4.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05421","LF20150114","GrandCanyon","CRLeesFerry",-4.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05422","LF20150114","GrandCanyon","CRLeesFerry",-3.50,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap."
"S05423","LF20150114","GrandCanyon","CRLeesFerry",-3.50,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap."
"S05424","LF20150114","GrandCanyon","CRLeesFerry",-3.50,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05425","LF20150114","GrandCanyon","CRLeesFerry",-3.50,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05426","LF20150114","GrandCanyon","CRLeesFerry",-3.50,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05427","LF20150114","GrandCanyon","CRLeesFerry",-3.50,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap."
"S05428","LF20150114","GrandCanyon","CRLeesFerry",-3.50,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05429","LF20150114","GrandCanyon","CRLeesFerry",-3.50,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05430","LF20150114","GrandCanyon","CRLeesFerry",-2.10,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05431","LF20150114","GrandCanyon","CRLeesFerry",-2.10,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05432","LF20150114","GrandCanyon","CRLeesFerry",-2.10,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05433","LF20150114","GrandCanyon","CRLeesFerry",-2.10,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05434","LF20150114","GrandCanyon","CRLeesFerry",-2.10,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05435","LF20150114","GrandCanyon","CRLeesFerry",-2.10,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05436","LF20150114","GrandCanyon","CRLeesFerry",-2.10,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05437","LF20150114","GrandCanyon","CRLeesFerry",-2.10,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05438","LF20150114","GrandCanyon","CRLeesFerry",-1.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05439","LF20150114","GrandCanyon","CRLeesFerry",-1.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05440","LF20150114","GrandCanyon","CRLeesFerry",-1.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05441","LF20150114","GrandCanyon","CRLeesFerry",-1.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05442","LF20150114","GrandCanyon","CRLeesFerry",-1.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05443","LF20150114","GrandCanyon","CRLeesFerry",-1.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05444","LF20150114","GrandCanyon","CRLeesFerry",-1.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05445","LF20150114","GrandCanyon","CRLeesFerry",-1.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05446","LF20150114","GrandCanyon","CRLeesFerry",0.00,"RB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05447","LF20150114","GrandCanyon","CRLeesFerry",0.00,"RB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05448","LF20150114","GrandCanyon","CRLeesFerry",0.00,"RB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05449","LF20150114","GrandCanyon","CRLeesFerry",0.00,"RB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05450","LF20150114","GrandCanyon","CRLeesFerry",0.00,"LB","01/14/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05451","LF20150114","GrandCanyon","CRLeesFerry",0.00,"LB","01/14/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05452","LF20150114","GrandCanyon","CRLeesFerry",0.00,"LB","01/14/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05453","LF20150114","GrandCanyon","CRLeesFerry",0.00,"LB","01/14/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05454","LF20150218","GrandCanyon","CRLeesFerry",-15.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05455","LF20150218","GrandCanyon","CRLeesFerry",-15.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05456","LF20150218","GrandCanyon","CRLeesFerry",-15.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05457","LF20150218","GrandCanyon","CRLeesFerry",-15.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05458","LF20150218","GrandCanyon","CRLeesFerry",-15.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05459","LF20150218","GrandCanyon","CRLeesFerry",-15.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05460","LF20150218","GrandCanyon","CRLeesFerry",-15.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05461","LF20150218","GrandCanyon","CRLeesFerry",-15.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05462","LF20150218","GrandCanyon","CRLeesFerry",-13.90,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05463","LF20150218","GrandCanyon","CRLeesFerry",-13.90,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05464","LF20150218","GrandCanyon","CRLeesFerry",-13.90,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05465","LF20150218","GrandCanyon","CRLeesFerry",-13.90,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05466","LF20150218","GrandCanyon","CRLeesFerry",-13.90,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05467","LF20150218","GrandCanyon","CRLeesFerry",-13.90,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05468","LF20150218","GrandCanyon","CRLeesFerry",-13.90,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05469","LF20150218","GrandCanyon","CRLeesFerry",-13.90,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05470","LF20150218","GrandCanyon","CRLeesFerry",-12.90,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05471","LF20150218","GrandCanyon","CRLeesFerry",-12.90,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05472","LF20150218","GrandCanyon","CRLeesFerry",-12.90,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05473","LF20150218","GrandCanyon","CRLeesFerry",-12.90,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05474","LF20150218","GrandCanyon","CRLeesFerry",-12.90,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05475","LF20150218","GrandCanyon","CRLeesFerry",-12.90,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05476","LF20150218","GrandCanyon","CRLeesFerry",-12.90,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05477","LF20150218","GrandCanyon","CRLeesFerry",-12.90,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05478","LF20150218","GrandCanyon","CRLeesFerry",-12.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05479","LF20150218","GrandCanyon","CRLeesFerry",-12.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05480","LF20150218","GrandCanyon","CRLeesFerry",-12.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05481","LF20150218","GrandCanyon","CRLeesFerry",-12.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05482","LF20150218","GrandCanyon","CRLeesFerry",-12.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05483","LF20150218","GrandCanyon","CRLeesFerry",-12.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05484","LF20150218","GrandCanyon","CRLeesFerry",-12.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05485","LF20150218","GrandCanyon","CRLeesFerry",-12.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
